Unnamed: 0,호선,역코드,역명,AIRPRESSURE,CO2,HUMIDITY,PM10,PM2.5,TEMPERATURE,호선명,역번호,설치대수,제조사,모델명,적용면적,처리용량,Purifier_Need
116,3,314,홍제,154,145,213,31,54,64,3호선,314,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
117,3,315,무악재,37,252,205,253,128,98,3호선,315,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
118,3,316,독립문,74,22,167,82,91,122,3호선,316,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
119,3,317,경복궁,82,53,70,78,65,196,3호선,317,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
120,3,318,안국,88,245,68,77,117,139,3호선,318,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
121,3,321,충무로,97,230,115,239,250,261,3호선,321,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
121,3,321,충무로,97,230,115,239,250,261,3호선,321,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
121,3,321,충무로,97,230,115,239,250,261,3호선,321,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
121,3,321,충무로,97,230,115,239,250,261,3호선,321,24,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
122,3,321,충무로,97,230,115,239,250,261,4호선,423,16,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
122,3,321,충무로,97,230,115,239,250,261,4호선,423,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
122,3,321,충무로,97,230,115,239,250,261,4호선,423,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
122,3,321,충무로,97,230,115,239,250,261,4호선,423,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
123,4,423,충무로,11,184,32,93,24,256,3호선,321,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
123,4,423,충무로,11,184,32,93,24,256,3호선,321,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
123,4,423,충무로,11,184,32,93,24,256,3호선,321,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
123,4,423,충무로,11,184,32,93,24,256,3호선,321,24,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
124,4,423,충무로,11,184,32,93,24,256,4호선,423,16,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
124,4,423,충무로,11,184,32,93,24,256,4호선,423,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
124,4,423,충무로,11,184,32,93,24,256,4호선,423,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
124,4,423,충무로,11,184,32,93,24,256,4호선,423,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
125,3,322,동대입구,203,30,231,38,79,38,3호선,322,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
126,3,323,약수,77,260,129,3,4,218,3호선,323,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
126,3,323,약수,77,260,129,3,4,218,3호선,323,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
126,3,323,약수,77,260,129,3,4,218,3호선,323,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
126,3,323,약수,77,260,129,3,4,218,3호선,323,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
127,3,323,약수,77,260,129,3,4,218,6호선,2634,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
127,3,323,약수,77,260,129,3,4,218,6호선,2634,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
127,3,323,약수,77,260,129,3,4,218,6호선,2634,16,LG전자,AS480BWFB,168.3,20.0,Optimal
127,3,323,약수,77,260,129,3,4,218,6호선,2634,16,LG전자,AS480BWFB,168.3,20.0,Optimal
128,6,2634,약수,260,112,223,138,176,31,3호선,323,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
128,6,2634,약수,260,112,223,138,176,31,3호선,323,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
128,6,2634,약수,260,112,223,138,176,31,3호선,323,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
128,6,2634,약수,260,112,223,138,176,31,3호선,323,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
129,6,2634,약수,260,112,223,138,176,31,6호선,2634,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
129,6,2634,약수,260,112,223,138,176,31,6호선,2634,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
129,6,2634,약수,260,112,223,138,176,31,6호선,2634,16,LG전자,AS480BWFB,168.3,20.0,Optimal
129,6,2634,약수,260,112,223,138,176,31,6호선,2634,16,LG전자,AS480BWFB,168.3,20.0,Optimal
130,3,324,금호,164,228,113,184,207,127,3호선,324,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
131,3,326,압구정,118,258,119,16,38,212,3호선,326,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
132,3,327,신사,28,183,43,69,84,229,3호선,327,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
133,3,328,잠원,258,192,184,99,136,68,3호선,328,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
134,3,329,고속터미널,23,2,83,2,2,274,3호선,329,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
134,3,329,고속터미널,23,2,83,2,2,274,3호선,329,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
134,3,329,고속터미널,23,2,83,2,2,274,3호선,329,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
134,3,329,고속터미널,23,2,83,2,2,274,3호선,329,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
135,3,329,고속터미널,23,2,83,2,2,274,7호선,2736,20,LG전자,AS480BWFB,168.3,20.0,Optimal
135,3,329,고속터미널,23,2,83,2,2,274,7호선,2736,20,LG전자,AS480BWFB,168.3,20.0,Optimal
135,3,329,고속터미널,23,2,83,2,2,274,7호선,2736,20,LG전자,AS480BWFB,168.3,20.0,Optimal
135,3,329,고속터미널,23,2,83,2,2,274,7호선,2736,20,LG전자,AS480BWFB,168.3,20.0,Optimal
136,7,2736,고속터미널,59,195,23,126,89,275,3호선,329,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
136,7,2736,고속터미널,59,195,23,126,89,275,3호선,329,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
136,7,2736,고속터미널,59,195,23,126,89,275,3호선,329,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
136,7,2736,고속터미널,59,195,23,126,89,275,3호선,329,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal
137,7,2736,고속터미널,59,195,23,126,89,275,7호선,2736,20,LG전자,AS480BWFB,168.3,20.0,Optimal
137,7,2736,고속터미널,59,195,23,126,89,275,7호선,2736,20,LG전자,AS480BWFB,168.3,20.0,Optimal
137,7,2736,고속터미널,59,195,23,126,89,275,7호선,2736,20,LG전자,AS480BWFB,168.3,20.0,Optimal
137,7,2736,고속터미널,59,195,23,126,89,275,7호선,2736,20,LG전자,AS480BWFB,168.3,20.0,Optimal
138,3,331,남부터미널,174,106,149,71,144,135,3호선,331,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
139,3,332,양재,113,132,227,12,14,89,3호선,332,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
140,3,333,매봉,163,85,253,29,87,22,3호선,333,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
141,3,334,도곡,235,229,168,94,88,155,3호선,334,22,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
142,3,335,대치,229,126,245,20,47,47,3호선,335,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
143,3,336,학여울,259,148,238,179,238,53,3호선,336,18,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
144,3,337,대청,241,31,237,68,62,51,3호선,337,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
145,3,338,일원,158,42,243,268,273,171,3호선,338,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
146,3,339,수서,159,165,222,186,165,123,3호선,339,18,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
147,3,340,가락시장,192,95,64,14,41,180,3호선,340,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal
147,3,340,가락시장,192,95,64,14,41,180,3호선,340,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal
147,3,340,가락시장,192,95,64,14,41,180,3호선,340,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal
147,3,340,가락시장,192,95,64,14,41,180,3호선,340,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal
148,3,340,가락시장,192,95,64,14,41,180,8호선,2818,18,LG전자,AS480BWFB,168.3,20.0,Optimal
148,3,340,가락시장,192,95,64,14,41,180,8호선,2818,18,LG전자,AS480BWFB,168.3,20.0,Optimal
148,3,340,가락시장,192,95,64,14,41,180,8호선,2818,18,LG전자,AS480BWFB,168.3,20.0,Optimal
148,3,340,가락시장,192,95,64,14,41,180,8호선,2818,18,LG전자,AS480BWFB,168.3,20.0,Optimal
149,8,2818,가락시장,83,75,39,177,226,214,3호선,340,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal
149,8,2818,가락시장,83,75,39,177,226,214,3호선,340,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal
149,8,2818,가락시장,83,75,39,177,226,214,3호선,340,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal
149,8,2818,가락시장,83,75,39,177,226,214,3호선,340,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal
150,8,2818,가락시장,83,75,39,177,226,214,8호선,2818,18,LG전자,AS480BWFB,168.3,20.0,Optimal
150,8,2818,가락시장,83,75,39,177,226,214,8호선,2818,18,LG전자,AS480BWFB,168.3,20.0,Optimal
150,8,2818,가락시장,83,75,39,177,226,214,8호선,2818,18,LG전자,AS480BWFB,168.3,20.0,Optimal
150,8,2818,가락시장,83,75,39,177,226,214,8호선,2818,18,LG전자,AS480BWFB,168.3,20.0,Optimal
151,3,341,경찰병원,108,136,72,64,92,211,3호선,341,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
152,3,342,오금,247,60,121,19,86,50,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal
153,3,342,오금,247,60,121,19,86,50,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
154,5,2558,오금,254,169,191,132,150,69,3호선,342,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal
155,5,2558,오금,254,169,191,132,150,69,5호선,2558,16,LG전자,AS480BWFB,168.3,20.0,Optimal
156,4,411,노원,238,69,234,242,245,17,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Optimal
156,4,411,노원,238,69,234,242,245,17,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
157,7,2715,노원,128,57,137,135,15,126,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Optimal
157,7,2715,노원,128,57,137,135,15,126,7호선,2715,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
158,4,413,쌍문,185,209,111,232,235,75,4호선,413,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
159,4,414,수유,65,173,53,192,151,198,4호선,414,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
160,4,415,미아,122,32,22,272,272,164,4호선,415,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
161,4,416,미아사거리,22,103,135,222,139,204,4호선,416,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
162,4,417,길음,21,254,60,190,158,210,4호선,417,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
163,4,418,성신여대입구,55,138,19,211,166,254,4호선,418,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
164,4,419,한성대입구,16,226,95,274,271,178,4호선,419,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
165,4,420,혜화,127,133,51,243,197,207,4호선,420,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
166,4,424,명동,56,80,44,159,127,246,4호선,424,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
167,4,425,회현,27,87,30,267,270,239,4호선,425,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
168,4,427,숙대입구,177,238,56,22,28,100,4호선,427,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
169,4,428,삼각지,268,135,198,59,93,48,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
170,4,428,삼각지,268,135,198,59,93,48,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
171,6,2629,삼각지,123,116,127,83,72,179,4호선,428,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
172,6,2629,삼각지,123,116,127,83,72,179,6호선,2629,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
173,4,429,신용산,249,26,172,264,260,72,4호선,429,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
174,4,430,이촌,228,113,196,165,113,82,4호선,430,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
175,4,434,남태령,153,187,271,262,219,197,4호선,434,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
176,5,2511,방화,121,141,249,155,175,84,5호선,2511,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
177,5,2512,개화산,263,78,236,95,76,65,5호선,2512,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
178,5,2513,김포공항,114,182,190,199,148,176,5호선,2513,18,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
179,5,2514,송정,240,89,145,146,160,150,5호선,2514,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
180,5,2515,마곡,272,197,260,96,104,23,5호선,2515,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
181,5,2516,발산,274,44,262,198,154,19,5호선,2516,16,LG전자,AS480BWFB,168.3,20.0,Optimal
182,5,2517,우장산,111,111,146,130,156,146,5호선,2517,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
183,5,2518,화곡,217,242,204,213,179,62,5호선,2518,14,LG전자,AS480BWFB,168.3,20.0,Optimal
184,5,2519,까치산,148,96,74,122,107,240,5호선,2519,28,LG전자,AS480BWFB,168.3,20.0,Optimal
185,5,2520,신정,1,208,177,236,229,132,5호선,2520,14,LG전자,AS480BWFB,168.3,20.0,Optimal
186,5,2521,목동,195,147,235,139,220,61,5호선,2521,14,LG전자,AS480BWFB,168.3,20.0,Optimal
187,5,2522,오목교,213,172,163,250,262,201,5호선,2522,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
188,5,2523,양평,173,12,155,123,95,208,5호선,2523,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
189,5,2525,영등포시장,209,6,173,270,269,259,5호선,2525,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
190,5,2526,신길,276,99,266,172,201,11,5호선,2526,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
191,5,2527,여의도,93,211,84,259,241,271,5호선,2527,16,LG전자,AS480BWFB,168.3,20.0,Optimal
192,5,2528,여의나루,92,225,185,164,114,170,5호선,2528,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
193,5,2529,마포,100,144,107,81,27,206,5호선,2529,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Oversaturated
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Oversaturated
198,5,2531,애오개,89,114,50,271,268,253,5호선,2531,14,LG전자,AS480BWFB,168.3,20.0,Optimal
199,5,2533,서대문,72,64,175,208,177,99,5호선,2533,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
200,5,2534,광화문,39,130,130,266,252,117,5호선,2534,14,LG전자,AS480BWFB,168.3,20.0,Optimal
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal
205,5,2539,신금호,70,55,160,219,55,157,5호선,2539,18,LG전자,AS480BWFB,168.3,20.0,Optimal
206,5,2540,행당,119,33,164,67,164,60,5호선,2540,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
207,5,2542,마장,242,54,233,215,217,27,5호선,2542,14,LG전자,AS480BWFB,168.3,20.0,Optimal
208,5,2543,답십리,273,18,214,49,51,37,5호선,2543,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
209,5,2544,장한평,231,124,218,187,106,138,5호선,2544,16,LG전자,AS480BWFB,168.3,20.0,Optimal
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
212,7,2727,군자,191,166,96,75,42,172,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal
212,7,2727,군자,191,166,96,75,42,172,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
212,7,2727,군자,191,166,96,75,42,172,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal
212,7,2727,군자,191,166,96,75,42,172,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
213,7,2727,군자,191,166,96,75,42,172,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal
213,7,2727,군자,191,166,96,75,42,172,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
213,7,2727,군자,191,166,96,75,42,172,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal
213,7,2727,군자,191,166,96,75,42,172,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
214,5,2546,아차산,30,77,169,225,109,234,5호선,2546,14,LG전자,AS480BWFB,168.3,20.0,Optimal
215,5,2547,광나루,250,16,220,154,75,92,5호선,2547,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
216,5,2548,천호,68,214,54,196,94,227,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
216,5,2548,천호,68,214,54,196,94,227,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
216,5,2548,천호,68,214,54,196,94,227,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Optimal
216,5,2548,천호,68,214,54,196,94,227,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Optimal
217,5,2548,천호,68,214,54,196,94,227,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
217,5,2548,천호,68,214,54,196,94,227,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
217,5,2548,천호,68,214,54,196,94,227,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Optimal
217,5,2548,천호,68,214,54,196,94,227,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Optimal
218,8,2812,천호,45,219,66,113,118,158,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
218,8,2812,천호,45,219,66,113,118,158,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
218,8,2812,천호,45,219,66,113,118,158,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Optimal
218,8,2812,천호,45,219,66,113,118,158,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Optimal
219,8,2812,천호,45,219,66,113,118,158,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
219,8,2812,천호,45,219,66,113,118,158,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
219,8,2812,천호,45,219,66,113,118,158,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Optimal
219,8,2812,천호,45,219,66,113,118,158,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Optimal
220,5,2549,강동,139,265,112,136,149,188,5호선,2549,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
221,5,2550,길동,208,167,188,90,142,71,5호선,2550,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
222,5,2551,굽은다리,214,15,217,15,46,35,5호선,2551,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
