,Unnamed: 0,역명,설치대수,미세먼지,이산화탄소,폼알데하이드,일산화탄소,총 승객수,연도,오염_등급,오염_점수,공기청정기_군집,공기청정기_효용_상태
996,116,서대문,14,56.3,550.5,7.5,0.9,30331.0,1123,0,38.44532079752359,2,적합
997,116,서대문,14,29.6,406.0,5.3,0.5,13920.0,2123,0,19.901085539597396,2,적합
998,116,서대문,14,0.0,"6    405.999767
dtype: float64","6    7.203407
dtype: float64","6    0.669769
dtype: float64",0.0,2023,0,0.0,2,적합
999,117,광화문,14,81.2,633.0,44.0,0.9,52177.0,7123,1,56.745533060314166,2,적합
1000,117,광화문,14,80.4,662.0,12.0,1.6,84053.0,8123,1,61.16849589509912,2,적합
1001,117,광화문,14,80.4,516.0,15.6,1.1,87899.0,9123,1,61.760063063582706,2,적합
1002,117,광화문,14,75.0,596.0,8.1,0.8,42278.0,123,1,51.50293207206168,2,적합
1003,117,광화문,14,43.2,561.7,6.4,0.9,50848.0,1123,0,33.7411147641845,2,적합
1004,117,광화문,14,30.4,514.0,5.8,0.5,54973.0,2123,0,26.695595931629846,2,적합
1005,117,광화문,14,0.0,"6    543.76212
dtype: float64","6    6.353863
dtype: float64","6    0.7029
dtype: float64",0.0,2023,0,0.0,2,적합
1006,118,동대문역사문화공원,18,77.2,622.0,13.9,0.7,74147.0,7123,1,57.724818211532174,3,과잉
1007,118,동대문역사문화공원,18,95.0,722.0,47.3,0.6,74147.0,7123,2,68.40481821153217,3,과잉
1008,118,동대문역사문화공원,18,87.4,665.0,35.5,0.2,74147.0,7123,2,63.84481821153218,3,과잉
1009,118,동대문역사문화공원,18,77.6,525.0,8.7,1.4,94342.0,8123,1,61.07108419372825,3,과잉
1010,118,동대문역사문화공원,18,94.7,523.0,21.9,0.5,94342.0,8123,2,71.33108419372824,3,과잉
1011,118,동대문역사문화공원,18,95.1,543.0,9.1,1.5,94342.0,8123,2,71.57108419372824,3,과잉
1012,118,동대문역사문화공원,18,89.9,572.0,7.9,1.3,105102.0,9123,2,70.10611870565842,3,과잉
1013,118,동대문역사문화공원,18,86.3,591.0,10.4,0.7,105102.0,9123,2,67.94611870565842,3,과잉
1014,118,동대문역사문화공원,18,94.5,536.0,17.8,1.3,105102.0,9123,2,72.86611870565841,3,과잉
1015,118,동대문역사문화공원,18,51.2,464.0,3.2,0.6,41061.0,123,0,37.035740900963255,3,과잉
1016,118,동대문역사문화공원,18,63.2,467.0,12.0,1.3,41061.0,123,0,44.23574090096326,3,과잉
1017,118,동대문역사문화공원,18,52.9,606.0,7.1,0.8,41061.0,123,0,38.05574090096326,3,과잉
1018,118,동대문역사문화공원,18,64.3,853.0,5.6,1.0,56775.0,1123,0,47.312768068293245,3,과잉
1019,118,동대문역사문화공원,18,47.4,601.0,9.1,0.3,56775.0,1123,0,37.172768068293244,3,과잉
1020,118,동대문역사문화공원,18,39.3,439.5,6.3,0.8,56775.0,1123,0,32.312768068293245,3,과잉
1021,118,동대문역사문화공원,18,39.0,527.0,9.5,0.7,62298.0,2123,0,32.98228067139644,3,과잉
1022,118,동대문역사문화공원,18,39.5,502.0,10.9,0.7,62298.0,2123,0,33.282280671396435,3,과잉
1023,118,동대문역사문화공원,18,32.7,350.0,8.5,0.5,62298.0,2123,0,29.202280671396437,3,과잉
1024,118,동대문역사문화공원,18,0.0,"18    302.589422
dtype: float64","18    9.050272
dtype: float64","18    0.694578
dtype: float64",0.0,2023,0,0.0,3,과잉
1025,119,청구,18,70.8,568.0,29.0,0.5,7800.0,7123,1,43.67974620753302,3,과잉
1026,119,청구,18,81.3,452.0,32.0,0.6,7800.0,7123,1,49.97974620753302,3,과잉
1027,119,청구,18,74.6,593.0,12.3,1.6,14680.0,8123,1,47.017983888023686,3,과잉
1028,119,청구,18,78.4,580.0,2.0,1.6,14680.0,8123,1,49.29798388802369,3,과잉
1029,119,청구,18,78.8,504.0,10.0,1.3,16398.0,9123,1,49.80223568091365,3,과잉
1030,119,청구,18,74.3,490.0,10.8,1.6,16398.0,9123,1,47.10223568091365,3,과잉
1031,119,청구,18,41.9,566.0,5.7,0.8,11439.0,123,0,26.89947395743208,3,과잉
1032,119,청구,18,47.7,603.0,10.5,0.9,11439.0,123,0,30.379473957432083,3,과잉
1033,119,청구,18,51.3,473.0,5.4,1.0,13185.0,1123,0,32.808032531579855,3,과잉
1034,119,청구,18,50.7,493.0,9.0,0.9,13185.0,1123,0,32.44803253157986,3,과잉
1035,119,청구,18,36.9,342.0,7.4,1.0,8915.0,2123,0,23.5112483897637,3,과잉
1036,119,청구,18,39.8,488.0,10.9,0.3,8915.0,2123,0,25.251248389763703,3,과잉
1037,119,청구,18,0.0,"12    476.05352
dtype: float64","12    11.801865
dtype: float64","12    0.54039
dtype: float64",0.0,2023,0,0.0,3,과잉
1038,120,신금호,18,74.9,424.0,23.0,0.6,7081.0,7123,1,46.0291542173771,3,과잉
1039,120,신금호,18,65.0,581.0,10.5,1.9,12942.0,8123,0,40.990655822806715,3,과잉
1040,120,신금호,18,68.5,491.0,13.4,1.2,13813.0,9123,0,43.224627482647904,3,과잉
1041,120,신금호,18,59.6,588.0,6.9,0.7,9225.0,123,0,37.178930610832325,3,과잉
1042,120,신금호,18,75.5,440.0,6.6,0.9,11275.0,1123,1,47.034248524350616,3,과잉
1043,120,신금호,18,29.4,381.0,4.6,0.6,8015.0,2123,0,18.872816135048353,3,과잉
1044,120,신금호,18,0.0,"6    437.927153
dtype: float64","6    6.394344
dtype: float64","6    0.952766
dtype: float64",0.0,2023,0,0.0,3,과잉
1045,121,행당,14,80.4,642.0,27.5,0.6,9343.0,7123,1,49.67708061756167,2,적합
1046,121,행당,14,75.1,601.0,9.4,1.9,15938.0,8123,1,47.51148141739247,2,적합
1047,121,행당,14,81.7,545.0,11.3,1.2,16765.0,9123,1,51.598685278114246,2,적합
1048,121,행당,14,37.3,624.0,6.6,0.9,11209.0,123,0,24.10409682567149,2,적합
1049,121,행당,14,56.8,451.5,4.7,1.0,13468.0,1123,0,36.15156178500702,2,적합
1050,121,행당,14,21.4,341.0,3.2,0.4,9306.0,2123,0,14.271389513756704,2,적합
1051,121,행당,14,0.0,"6    311.815983
dtype: float64","6    2.775916
dtype: float64","6    0.895604
dtype: float64",0.0,2023,0,0.0,2,적합
1052,122,왕십리,20,87.1,489.0,27.0,0.7,58964.0,7123,2,61.329466074484245,3,과잉
1053,122,왕십리,20,70.4,477.0,36.3,0.5,58964.0,7123,1,51.30946607448425,3,과잉
1054,122,왕십리,20,66.1,536.0,12.2,1.2,86156.0,8123,0,52.911965930283976,3,과잉
1055,122,왕십리,20,84.6,669.0,10.1,1.8,86156.0,8123,1,64.01196593028398,3,과잉
1056,122,왕십리,20,85.9,562.0,16.0,0.6,85687.0,9123,2,64.71982734421564,3,과잉
1057,122,왕십리,20,88.0,561.0,15.2,1.2,85687.0,9123,2,65.97982734421565,3,과잉
1058,122,왕십리,20,45.9,602.0,7.5,0.7,48556.0,123,0,35.00857395550941,3,과잉
1059,122,왕십리,20,44.8,695.0,8.2,0.7,48556.0,123,0,34.34857395550941,3,과잉
1060,122,왕십리,20,37.1,809.0,7.7,0.3,65207.0,1123,0,32.28972448135971,3,과잉
1061,122,왕십리,20,72.9,461.7,6.9,0.8,65207.0,1123,1,53.76972448135972,3,과잉
1062,122,왕십리,20,35.1,490.0,8.8,0.6,55575.0,2123,0,29.60819172867278,3,과잉
1063,122,왕십리,20,27.6,507.0,7.9,0.5,55575.0,2123,0,25.10819172867278,3,과잉
1064,122,왕십리,20,0.0,"12    544.604585
dtype: float64","12    8.037043
dtype: float64","12    0.681359
dtype: float64",0.0,2023,0,0.0,3,과잉
1065,123,마장,14,73.9,393.0,28.5,0.7,7211.0,7123,1,45.44914998750265,2,적합
1066,123,마장,14,66.0,572.0,8.6,1.3,13076.0,8123,0,41.611266847397665,2,적합
1067,123,마장,14,75.3,620.0,10.5,1.5,12945.0,9123,1,47.171117263655766,2,적합
1068,123,마장,14,33.6,570.0,6.2,0.9,8389.0,123,0,21.4503424275634,2,적합
1069,123,마장,14,66.1,438.0,6.0,0.9,10255.0,1123,0,41.23735863567322,2,적합
1070,123,마장,14,32.1,407.0,7.8,0.5,7820.0,2123,0,20.46282247986003,2,적합
1071,123,마장,14,0.0,"6    406.999981
dtype: float64","6    9.151586
dtype: float64","6    0.5
dtype: float64",0.0,2023,0,0.0,2,적합
1072,124,답십리,16,69.4,482.0,18.0,0.4,18620.0,7123,0,44.504009536444215,0,심각한 부족
1073,124,답십리,16,68.4,548.0,5.4,1.5,32106.0,8123,0,45.97833996654554,0,심각한 부족
1074,124,답십리,16,74.5,644.0,13.7,1.3,34001.0,9123,1,49.929816769529516,0,심각한 부족
1075,124,답십리,16,35.0,589.0,6.4,0.8,23665.0,123,0,24.63999923093192,0,심각한 부족
1076,124,답십리,16,34.1,639.0,9.2,0.8,28112.0,1123,0,24.784008382842092,0,심각한 부족
1077,124,답십리,16,26.9,395.0,8.3,0.4,18879.0,2123,0,19.043847263078963,0,심각한 부족
1078,124,답십리,16,0.0,"6    530.615028
dtype: float64","6    8.952576
dtype: float64","6    0.667416
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
1079,125,장한평,16,83.7,560.0,32.5,0.6,21104.0,7123,1,53.46608255945858,0,심각한 부족
1080,125,장한평,16,85.5,550.0,4.2,1.7,36003.0,8123,2,56.83775162946299,0,심각한 부족
1081,125,장한평,16,84.3,622.0,9.5,1.1,38484.0,9123,1,56.49936321162831,0,심각한 부족
1082,125,장한평,16,40.8,647.0,8.1,1.4,27040.0,123,0,28.63912018611447,0,심각한 부족
1083,125,장한평,16,36.7,562.0,7.0,1.0,33789.0,1123,0,27.21720828286324,0,심각한 부족
1084,125,장한평,16,47.4,431.0,6.6,0.3,22107.0,2123,0,31.84035761665801,0,심각한 부족
1085,125,장한평,16,0.0,"6    339.220743
dtype: float64","6    5.548824
dtype: float64","6    0.7219
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
1086,126,군자,18,72.1,594.0,32.0,0.6,31189.0,7123,1,48.05729288035223,3,과잉
1087,126,군자,18,77.5,613.0,39.0,0.8,31189.0,7123,1,51.29729288035223,3,과잉
1088,126,군자,18,84.1,695.0,6.4,2.1,49825.0,8123,1,58.123763434658045,3,과잉
1089,126,군자,18,84.0,689.0,13.0,1.4,49825.0,8123,1,58.06376343465805,3,과잉
1090,126,군자,18,88.5,679.0,13.4,1.2,54131.0,9123,2,61.426084866662826,3,과잉
1091,126,군자,18,70.0,715.0,11.9,1.0,54131.0,9123,1,50.326084866662825,3,과잉
1092,126,군자,18,43.3,643.0,9.5,0.9,36590.0,123,0,31.608040222260673,3,과잉
1093,126,군자,18,36.4,589.0,7.5,0.5,36590.0,123,0,27.468040222260676,3,과잉
1094,126,군자,18,37.7,704.3,8.6,0.8,45811.0,1123,0,29.6663555786276,3,과잉
1095,126,군자,18,47.5,457.5,6.9,0.9,45811.0,1123,0,35.5463555786276,3,과잉
1096,126,군자,18,31.4,481.0,7.8,0.3,34436.0,2123,0,24.136725692641942,3,과잉
1097,126,군자,18,40.3,514.0,6.3,0.4,34436.0,2123,0,29.47672569264194,3,과잉
1098,126,군자,18,0.0,"12    502.876553
dtype: float64","12    6.834628
dtype: float64","12    0.599998
dtype: float64",0.0,2023,0,0.0,3,과잉
1099,127,아차산,14,74.7,395.0,27.5,0.4,20256.0,7123,1,47.93564861279345,2,적합
1100,127,아차산,14,61.8,585.0,5.6,2.0,28696.0,8123,0,41.49383553479072,2,적합
1101,127,아차산,14,62.0,545.0,8.6,0.9,31618.0,9123,0,42.063278921766546,2,적합
1102,127,아차산,14,34.7,539.0,11.6,1.0,20934.0,123,0,24.03993424467901,2,적합
1103,127,아차산,14,29.7,790.5,7.0,1.1,25934.0,1123,0,21.80900232643095,2,적합
1104,127,아차산,14,42.0,429.0,8.7,0.6,22034.0,2123,0,28.589129222664436,2,적합
1105,127,아차산,14,0.0,"6    664.011701
dtype: float64","6    9.001889
dtype: float64","6    0.6
dtype: float64",0.0,2023,0,0.0,2,적합
1106,128,광나루,14,93.9,403.0,30.0,0.6,16459.0,7123,2,58.87161831151103,2,적합
1107,128,광나루,14,71.4,606.0,4.2,2.0,25159.0,8123,1,46.7097967737594,2,적합
1108,128,광나루,14,73.9,554.0,11.9,0.9,27460.0,9123,1,48.56372190498164,2,적합
1109,128,광나루,14,30.8,511.0,10.7,0.7,17154.0,123,0,21.118518774874545,2,적합
1110,128,광나루,14,28.5,446.0,5.7,1.0,22290.0,1123,0,20.528505508450134,2,적합
1111,128,광나루,14,30.6,411.0,8.8,0.4,18517.0,2123,0,21.208166733960123,2,적합
1112,128,광나루,14,0.0,"6    446.304973
dtype: float64","6    8.800278
dtype: float64","6    0.913086
dtype: float64",0.0,2023,0,0.0,2,적합
1113,129,천호,20,72.4,418.0,34.7,0.4,62708.0,7123,1,53.0853442541001,3,과잉
1114,129,천호,20,72.8,442.0,31.5,0.8,62708.0,7123,1,53.325344254100095,3,과잉
1115,129,천호,20,79.0,556.0,5.9,1.6,85280.0,8123,1,60.51722520236104,3,과잉
1116,129,천호,20,86.2,598.0,3.2,1.4,85280.0,8123,2,64.83722520236104,3,과잉
1117,129,천호,20,69.8,546.0,11.8,1.1,87193.0,9123,0,55.29147065043932,3,과잉
1118,129,천호,20,71.8,549.0,10.9,0.8,87193.0,9123,1,56.491470650439325,3,과잉
1119,129,천호,20,41.7,612.0,10.1,0.9,53314.0,123,0,33.220419142104554,3,과잉
1120,129,천호,20,39.7,601.0,9.6,0.9,53314.0,123,0,32.02041914210456,3,과잉
1121,129,천호,20,30.5,688.3,6.5,1.0,66237.0,1123,0,28.488152506200613,3,과잉
1122,129,천호,20,34.0,505.5,11.2,1.1,66237.0,1123,0,30.58815250620061,3,과잉
1123,129,천호,20,59.1,433.0,6.6,0.4,55150.0,2123,0,43.942820941723866,3,과잉
1124,129,천호,20,27.3,574.0,18.8,0.5,55150.0,2123,0,24.862820941723868,3,과잉
1125,129,천호,20,0.0,"12    554.808532
dtype: float64","12    18.849076
dtype: float64","12    0.613948
dtype: float64",0.0,2023,0,0.0,3,과잉
1126,130,강동,20,91.0,486.0,35.0,0.8,21271.0,7123,2,57.87176943338909,3,과잉
1127,130,강동,20,89.5,565.0,4.4,1.8,35788.0,8123,2,59.20468170194766,3,과잉
1128,130,강동,20,76.7,611.0,12.3,1.0,40744.0,9123,1,52.28698198458019,3,과잉
1129,130,강동,20,51.0,580.0,7.3,0.8,26805.0,123,0,34.72297398627213,3,과잉
1130,130,강동,20,49.3,454.8,4.1,0.8,30967.0,1123,0,34.34314625752245,3,과잉
1131,130,강동,20,29.0,484.0,8.0,0.5,20656.0,2123,0,20.5771740593336,3,과잉
1132,130,강동,20,0.0,"6    499.041593
dtype: float64","6    5.222122
dtype: float64","6    0.704608
dtype: float64",0.0,2023,0,0.0,3,과잉
1133,131,길동,14,83.0,554.0,33.0,0.5,10164.0,7123,1,51.363361596585335,2,적합
1134,131,길동,14,67.6,583.0,6.4,2.3,16360.0,8123,0,43.076390763492334,2,적합
1135,131,길동,14,85.5,573.0,7.8,0.9,16986.0,9123,2,53.91267808732768,2,적합
1136,131,길동,14,41.4,580.0,10.1,0.8,12304.0,123,0,26.732522735575166,2,적합
1137,131,길동,14,27.3,442.0,4.5,0.8,15524.0,1123,0,18.767802580223414,2,적합
1138,131,길동,14,38.5,495.0,6.9,0.6,11937.0,2123,0,24.936073138374574,2,적합
1139,131,길동,14,0.0,"6    495.000034
dtype: float64","6    6.460571
dtype: float64","6    0.869962
dtype: float64",0.0,2023,0,0.0,2,적합
1140,132,굽은다리,14,78.5,463.0,26.5,0.4,12653.0,7123,1,49.046203687681455,2,적합
1141,132,굽은다리,14,77.4,555.0,6.8,2.6,19303.0,8123,1,49.40906423641153,2,적합
1142,132,굽은다리,14,66.9,624.0,9.3,0.9,20564.0,9123,0,43.30302320662937,2,적합
1143,132,굽은다리,14,33.4,542.0,6.7,1.0,13766.0,123,0,22.15739824267943,2,적합
1144,132,굽은다리,14,28.0,435.0,4.0,0.9,17637.0,1123,0,19.512810751571784,2,적합
1145,132,굽은다리,14,30.9,501.0,7.9,0.5,14211.0,2123,0,20.725845301955353,2,적합
1146,132,굽은다리,14,0.0,"6    579.614609
dtype: float64","6    5.955228
dtype: float64","6    0.5
dtype: float64",0.0,2023,0,0.0,2,적합
1147,133,명일,14,85.7,494.0,33.5,0.7,10690.0,7123,2,53.064267558785644,2,적합
1148,133,명일,14,70.6,573.0,6.8,2.6,16311.0,8123,1,44.868853896291164,2,적합
1149,133,명일,14,71.6,619.0,7.1,1.0,18295.0,9123,1,45.77402011113033,2,적합
1150,133,명일,14,40.7,544.0,7.7,0.9,11916.0,123,0,26.252843052431217,2,적합
1151,133,명일,14,27.9,447.0,3.7,0.8,15313.0,1123,0,19.09534790717348,2,적합
1152,133,명일,14,45.1,503.0,6.2,0.4,10969.0,2123,0,28.7471815577474,2,적합
1153,133,명일,14,0.0,"6    564.938971
dtype: float64","6    6.200002
dtype: float64","6    0.737961
dtype: float64",0.0,2023,0,0.0,2,적합
1154,134,고덕,16,79.2,437.0,28.0,0.7,9608.0,7123,1,48.997841225894526,0,심각한 부족
1155,134,고덕,16,78.9,533.0,4.3,1.9,18900.0,8123,1,50.24707734902233,0,심각한 부족
1156,134,고덕,16,80.3,631.0,6.3,1.0,20320.0,9123,1,51.30549268423987,0,심각한 부족
1157,134,고덕,16,35.5,503.0,7.2,1.2,12444.0,123,0,23.21405664186422,0,심각한 부족
1158,134,고덕,16,47.7,451.0,5.7,0.8,16568.0,1123,0,31.16838399569322,0,심각한 부족
1159,134,고덕,16,39.1,484.0,6.8,0.5,11714.0,2123,0,25.26177270192844,0,심각한 부족
1160,134,고덕,16,0.0,"6    484.000013
dtype: float64","6    7.645747
dtype: float64","6    0.728156
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
1161,135,상일동,18,84.8,431.0,27.0,0.4,10958.0,7123,1,52.56548960796754,3,과잉
1162,135,상일동,18,69.4,562.0,3.9,1.9,20368.0,8123,0,44.77287573782469,3,과잉
1163,135,상일동,18,90.3,625.0,9.4,0.9,28693.0,9123,2,58.59337409394166,3,과잉
1164,135,상일동,18,44.0,532.0,6.5,1.0,21546.0,123,0,29.714068177885444,3,과잉
1165,135,상일동,18,67.8,448.5,5.6,0.7,25590.0,1123,0,44.61609044240642,3,과잉
1166,135,상일동,18,50.1,533.0,6.1,0.5,16508.0,2123,0,32.599155178712195,3,과잉
1167,135,상일동,18,0.0,"6    631.505838
dtype: float64","6    5.837925
dtype: float64","6    0.735064
dtype: float64",0.0,2023,0,0.0,3,과잉
1168,136,둔촌동,14,78.3,483.0,35.0,0.8,12946.0,7123,1,48.971271077272114,2,적합
1169,136,둔촌동,14,88.4,519.0,5.8,2.1,18397.0,8123,2,55.869709099998076,2,적합
1170,136,둔촌동,14,83.7,638.0,11.5,1.0,18918.0,9123,1,53.12984599411663,2,적합
1171,136,둔촌동,14,43.5,576.0,7.9,1.5,11926.0,123,0,27.934381188594717,2,적합
1172,136,둔촌동,14,40.1,457.5,3.5,0.9,15341.0,1123,0,26.419654688431294,2,적합
1173,136,둔촌동,14,34.0,523.0,7.9,0.7,11359.0,2123,0,22.147168868124048,2,적합
1174,136,둔촌동,14,0.0,"6    554.530901
dtype: float64","6    7.900008
dtype: float64","6    0.883263
dtype: float64",0.0,2023,0,0.0,2,적합
1175,137,올림픽공원,14,88.5,595.0,31.5,0.9,6775.0,7123,2,54.142087250773876,2,적합
1176,137,올림픽공원,14,82.1,492.0,7.8,2.3,28855.0,8123,1,53.698291899790426,2,적합
1177,137,올림픽공원,14,84.6,654.0,7.9,1.1,48704.0,9123,1,58.25133837072927,2,적합
1178,137,올림픽공원,14,63.0,532.0,6.4,1.0,11598.0,123,0,39.58393032243179,2,적합
1179,137,올림픽공원,14,43.3,474.5,4.5,0.8,22136.0,1123,0,29.384818211532174,2,적합
1180,137,올림픽공원,14,34.1,496.0,8.8,0.6,32680.0,2123,0,25.48662898233066,2,적합
1181,137,올림픽공원,14,49.1,465.0,6.1,0.5,32680.0,2123,0,34.486628982330664,2,적합
1182,137,올림픽공원,14,0.0,"7    488.74071
dtype: float64","7    6.662791
dtype: float64","7    0.571515
dtype: float64",0.0,2023,0,0.0,2,적합
1183,138,방이,14,85.9,472.0,43.5,0.6,8655.0,7123,2,52.871256849512605,2,적합
1184,138,방이,14,57.9,507.0,6.7,2.4,14118.0,8123,0,36.911540635634765,2,적합
1185,138,방이,14,91.3,633.0,8.4,1.1,15723.0,9123,2,57.19841148987714,2,적합
1186,138,방이,14,36.8,548.0,7.4,1.2,9411.0,123,0,23.527539943473496,2,적합
1187,138,방이,14,66.1,467.5,5.3,0.8,12204.0,1123,0,41.53714137394012,2,적합
1188,138,방이,14,31.7,482.0,6.6,0.5,9734.0,2123,0,20.51722174155467,2,적합
1189,138,방이,14,0.0,"6    482.000008
dtype: float64","6    6.600001
dtype: float64","6    0.773119
dtype: float64",0.0,2023,0,0.0,2,적합
1190,139,오금,16,82.0,545.0,19.5,0.8,10160.0,7123,1,50.76274634211993,0,심각한 부족
1191,139,오금,16,80.6,508.0,6.7,0.6,18194.0,8123,1,51.15848493587894,0,심각한 부족
1192,139,오금,16,85.8,577.0,7.7,2.5,18194.0,8123,2,54.27848493587894,0,심각한 부족
1193,139,오금,16,72.4,439.0,6.1,0.5,19983.0,9123,1,46.5136574955298,0,심각한 부족
1194,139,오금,16,68.8,619.0,10.2,1.1,19983.0,9123,0,44.35365749552979,0,심각한 부족
1195,139,오금,16,35.0,457.0,2.3,0.4,12920.0,123,0,22.987271923247004,0,심각한 부족
1196,139,오금,16,60.1,509.0,10.0,1.0,12920.0,123,0,38.04727192324701,0,심각한 부족
1197,139,오금,16,48.2,439.0,6.6,0.3,15928.0,1123,0,31.369943281228974,0,심각한 부족
1198,139,오금,16,73.5,471.0,5.1,0.9,15928.0,1123,1,46.54994328122897,0,심각한 부족
1199,139,오금,16,25.5,484.0,5.4,0.5,9893.0,2123,0,16.82167810655438,0,심각한 부족
1200,139,오금,16,28.9,463.0,6.8,0.5,9893.0,2123,0,18.861678106554383,0,심각한 부족
1201,139,오금,16,0.0,"11    479.737493
dtype: float64","11    5.674197
dtype: float64","11    0.67357
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
1202,140,개롱,14,78.3,437.0,56.5,0.7,7191.0,7123,1,48.08607371517563,2,적합
1203,140,개롱,14,83.6,511.0,3.6,2.3,13132.0,8123,1,52.17988040991328,2,적합
1204,140,개롱,14,68.2,616.0,8.9,0.9,14025.0,9123,0,43.07723596931419,2,적합
1205,140,개롱,14,32.6,549.0,7.8,1.1,8691.0,123,0,20.896794139701214,2,적합
1206,140,개롱,14,68.9,478.5,6.9,0.9,11286.0,1123,0,43.075940474130476,2,적합
1207,140,개롱,14,29.9,474.0,5.7,0.3,7770.0,2123,0,19.135131799042508,2,적합
1208,140,개롱,14,0.0,"6    464.802926
dtype: float64","6    4.780484
dtype: float64","6    0.834583
dtype: float64",0.0,2023,0,0.0,2,적합
1209,141,거여,14,73.1,548.0,35.5,0.5,7617.0,7123,1,45.031598315740894,2,적합
1210,141,거여,14,80.4,514.0,3.5,2.4,14316.0,8123,1,50.44199573167215,2,적합
1211,141,거여,14,77.0,669.0,12.9,1.2,16002.0,9123,1,48.6613254888389,2,적합
1212,141,거여,14,42.2,550.0,7.1,1.1,10719.0,123,0,26.968728153659804,2,적합
1213,141,거여,14,74.9,507.5,6.8,1.1,15743.0,1123,1,47.361487762204156,2,적합
1214,141,거여,14,30.6,486.0,7.5,0.3,11289.0,2123,0,20.096401914979523,2,적합
1215,141,거여,14,0.0,"6    537.318647
dtype: float64","6    8.493418
dtype: float64","6    1.054179
dtype: float64",0.0,2023,0,0.0,2,적합
1216,142,마천,14,72.3,661.0,37.5,0.4,6909.0,7123,1,44.44269827536482,2,적합
1217,142,마천,14,60.5,473.0,2.8,2.3,10415.0,8123,0,37.90196881428928,2,적합
1218,142,마천,14,76.1,598.0,14.7,1.0,10469.0,9123,1,47.2702747495722,2,적합
1219,142,마천,14,46.3,525.0,7.7,1.2,8278.0,123,0,29.053269116148506,2,적합
1220,142,마천,14,25.5,487.0,4.6,0.9,11812.0,1123,0,17.116846436330775,2,적합
1221,142,마천,14,35.7,489.0,2.9,0.5,8834.0,2123,0,22.778789486839322,2,적합
1222,142,마천,14,0.0,"6    562.103853
dtype: float64","6    2.125577
dtype: float64","6    0.970045
dtype: float64",0.0,2023,0,0.0,2,적합
1223,143,응암,22,90.4,531.0,34.0,1.0,22616.0,7123,2,57.718648747380364,3,과잉
1224,143,응암,22,63.4,640.0,5.2,1.6,36180.0,8123,0,43.604976639557016,3,과잉
1225,143,응암,22,73.2,451.0,7.4,0.9,37395.0,9123,1,49.67186018342274,3,과잉
1226,143,응암,22,44.2,600.0,12.1,1.0,26611.0,123,0,30.613134144700158,3,과잉
1227,143,응암,22,60.1,478.0,6.8,0.8,31886.0,1123,0,40.96450097094846,3,과잉
1228,143,응암,22,50.4,514.0,10.9,0.4,23915.0,2123,0,33.91845263501951,3,과잉
1229,143,응암,22,0.0,"6    483.589282
dtype: float64","6    10.244517
dtype: float64","6    0.4
dtype: float64",0.0,2023,0,0.0,3,과잉
1230,144,역촌,14,86.9,515.0,36.5,0.7,5441.0,7123,2,52.97689988656246,2,적합
1231,144,역촌,14,61.9,539.0,3.0,1.4,8658.0,8123,0,38.47171829036166,2,적합
1232,144,역촌,14,84.0,443.0,9.6,0.8,8977.0,9123,1,51.78078483397743,2,적합
1233,144,역촌,14,36.9,600.0,11.4,1.2,5951.0,123,0,23.055344830901152,2,적합
1234,144,역촌,14,39.1,471.0,5.4,0.9,7650.0,1123,0,24.636674165080464,2,적합
1235,144,역촌,14,56.0,494.0,14.9,0.6,5456.0,2123,0,34.43920709080771,2,적합
1236,144,역촌,14,0.0,"6    521.362275
dtype: float64","6    9.183792
dtype: float64","6    0.998102
dtype: float64",0.0,2023,0,0.0,2,적합
1237,145,불광,14,90.4,656.0,46.0,0.7,36038.0,7123,2,59.78313510603526,2,적합
1238,145,불광,14,77.6,523.0,6.8,0.6,51856.0,8123,1,54.53615888946568,2,적합
1239,145,불광,14,86.7,603.0,2.7,1.0,51856.0,8123,2,59.99615888946569,2,적합
1240,145,불광,14,95.2,507.0,11.4,0.9,48928.0,9123,2,64.64579262079175,2,적합
1241,145,불광,14,90.7,479.0,9.6,0.9,48928.0,9123,2,61.94579262079176,2,적합
1242,145,불광,14,28.5,529.0,4.8,0.9,31681.0,123,0,21.97296917959662,2,적합
1243,145,불광,14,55.8,553.0,12.1,1.2,31681.0,123,0,38.35296917959662,2,적합
1244,145,불광,14,63.8,527.0,7.6,0.5,38486.0,1123,0,44.199670838861,2,적합
1245,145,불광,14,46.6,468.0,4.7,0.9,38486.0,1123,0,33.87967083886101,2,적합
1246,145,불광,14,51.2,532.0,4.8,0.6,31940.0,2123,0,35.63280690623137,2,적합
1247,145,불광,14,38.8,558.0,16.5,1.0,31940.0,2123,0,28.19280690623137,2,적합
1248,145,불광,14,0.0,"11    526.413833
dtype: float64","11    15.130323
dtype: float64","11    0.785627
dtype: float64",0.0,2023,0,0.0,2,적합
1249,146,독바위,14,71.0,356.0,35.0,1.0,3853.0,7123,1,43.19264386379805,2,적합
1250,146,독바위,14,64.0,506.0,1.5,1.2,5715.0,8123,0,39.27904481744246,2,적합
1251,146,독바위,14,96.5,453.0,12.4,0.8,6027.0,9123,2,58.82703466574378,2,적합
1252,146,독바위,14,30.6,642.0,10.6,1.3,4220.0,123,0,19.009093460998635,2,적합
