Unnamed: 0,호선,역코드,역명,AIRPRESSURE,CO2,HUMIDITY,PM10,PM2.5,TEMPERATURE,호선명,역번호,설치대수,제조사,모델명,적용면적,처리용량,Purifier_Need,위도,경도
55,5,2541,왕십리,105,139,76,152,50,242,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.561159,127.035505
55,5,2541,왕십리,105,139,76,152,50,242,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.56197,127.037264
55,5,2541,왕십리,105,139,76,152,50,242,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.561159,127.035505
55,5,2541,왕십리,105,139,76,152,50,242,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.56197,127.037264
55,5,2541,왕십리,105,139,76,152,50,242,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.561159,127.035505
55,5,2541,왕십리,105,139,76,152,50,242,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.56197,127.037264
56,2,213,건대입구,269,196,261,171,236,13,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.540408,127.069231
56,2,213,건대입구,269,196,261,171,236,13,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.540882,127.071103
56,2,213,건대입구,269,196,261,171,236,13,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.540408,127.069231
56,2,213,건대입구,269,196,261,171,236,13,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.540882,127.071103
57,7,2729,건대입구,50,233,15,11,10,251,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.540408,127.069231
57,7,2729,건대입구,50,233,15,11,10,251,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.540882,127.071103
57,7,2729,건대입구,50,233,15,11,10,251,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.540408,127.069231
57,7,2729,건대입구,50,233,15,11,10,251,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.540882,127.071103
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.513305,127.100129
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.514649,127.104267
62,2,217,잠실새내,7,66,3,158,33,265,2호선,217,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.520731,127.103738
63,2,218,종합운동장,130,256,69,41,36,140,2호선,218,28,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.511008,127.073641
64,2,219,삼성,140,257,42,237,192,194,2호선,219,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.508827,127.063203
65,2,220,선릉,13,222,47,76,34,270,2호선,220,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.504257,127.048174
66,2,221,역삼,44,263,35,55,31,224,2호선,221,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.500658,127.03643
67,2,222,강남,3,271,27,1,1,273,2호선,222,20,애니텍,AIAP-S TYPE,115.7,15.0,Optimal,37.497958,127.027539
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.493957,127.014631
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.49306,127.013796
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.493957,127.014631
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.49306,127.013796
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.493957,127.014631
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.49306,127.013796
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.493957,127.014631
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.49306,127.013796
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.493957,127.014631
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.49306,127.013796
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.493957,127.014631
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.49306,127.013796
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.493957,127.014631
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.49306,127.013796
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.493957,127.014631
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.49306,127.013796
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.493957,127.014631
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.49306,127.013796
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.493957,127.014631
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.49306,127.013796
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.493957,127.014631
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.49306,127.013796
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.493957,127.014631
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.49306,127.013796
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.493957,127.014631
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.49306,127.013796
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.493957,127.014631
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.49306,127.013796
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.493957,127.014631
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.49306,127.013796
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.493957,127.014631
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.49306,127.013796
72,2,224,서초,12,46,57,65,52,182,2호선,224,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.49191,127.007945
73,2,225,방배,34,213,41,244,143,205,2호선,225,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.481469,126.997627
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476536,126.981631
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476563,126.981746
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.476536,126.981631
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.476563,126.981746
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.476536,126.981631
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.476563,126.981746
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476536,126.981631
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476563,126.981746
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476536,126.981631
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476563,126.981746
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.476536,126.981631
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.476563,126.981746
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.476536,126.981631
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.476563,126.981746
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476536,126.981631
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476563,126.981746
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476536,126.981631
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476563,126.981746
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.476536,126.981631
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.476563,126.981746
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.476536,126.981631
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.476563,126.981746
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476536,126.981631
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476563,126.981746
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476536,126.981631
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476563,126.981746
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.476536,126.981631
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.476563,126.981746
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.476536,126.981631
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.476563,126.981746
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476536,126.981631
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.476563,126.981746
78,2,227,낙성대,26,240,26,191,73,255,2호선,227,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.47693,126.963783
79,2,228,서울대입구,133,115,105,73,60,183,2호선,228,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.481233,126.952745
80,2,229,봉천,165,251,141,153,204,137,2호선,229,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.482416,126.941896
81,2,230,신림,54,247,195,63,23,116,2호선,230,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.484216,126.929573
82,2,233,대림,145,177,244,205,248,42,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.492426,126.895293
82,2,233,대림,145,177,244,205,248,42,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.492984,126.896997
82,2,233,대림,145,177,244,205,248,42,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.492426,126.895293
82,2,233,대림,145,177,244,205,248,42,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.492984,126.896997
83,7,2746,대림,262,161,230,97,147,40,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.492426,126.895293
83,7,2746,대림,262,161,230,97,147,40,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.492984,126.896997
83,7,2746,대림,262,161,230,97,147,40,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.492426,126.895293
83,7,2746,대림,262,161,230,97,147,40,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal,37.492984,126.896997
84,2,234,신도림,79,199,232,27,21,97,2호선,234,40,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.508815,126.891222
85,2,235,문래,35,243,58,118,130,161,2호선,235,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.517993,126.894766
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.525766,126.896627
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.524209,126.895022
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.525766,126.896627
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.524209,126.895022
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.525766,126.896627
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.524209,126.895022
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.525766,126.896627
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.524209,126.895022
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.525766,126.896627
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.524209,126.895022
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.525766,126.896627
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.524209,126.895022
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.525766,126.896627
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.524209,126.895022
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.525766,126.896627
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.524209,126.895022
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.525766,126.896627
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.524209,126.895022
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.525766,126.896627
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.524209,126.895022
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.525766,126.896627
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.524209,126.895022
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.525766,126.896627
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.524209,126.895022
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.525766,126.896627
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.524209,126.895022
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.525766,126.896627
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.524209,126.895022
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.525766,126.896627
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.524209,126.895022
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.525766,126.896627
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.524209,126.895022
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.550025,126.914557
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.549033,126.913546
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.550025,126.914557
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.549033,126.913546
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.550025,126.914557
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.549033,126.913546
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.550025,126.914557
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.549033,126.913546
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.550025,126.914557
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.549033,126.913546
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.550025,126.914557
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.549033,126.913546
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.550025,126.914557
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.549033,126.913546
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.550025,126.914557
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.549033,126.913546
92,6,2623,합정,91,269,92,173,214,258,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.550025,126.914557
92,6,2623,합정,91,269,92,173,214,258,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.549033,126.913546
92,6,2623,합정,91,269,92,173,214,258,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.550025,126.914557
92,6,2623,합정,91,269,92,173,214,258,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.549033,126.913546
92,6,2623,합정,91,269,92,173,214,258,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.550025,126.914557
92,6,2623,합정,91,269,92,173,214,258,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.549033,126.913546
92,6,2623,합정,91,269,92,173,214,258,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.550025,126.914557
92,6,2623,합정,91,269,92,173,214,258,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.549033,126.913546
93,6,2623,합정,91,269,92,173,214,258,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.550025,126.914557
93,6,2623,합정,91,269,92,173,214,258,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.549033,126.913546
93,6,2623,합정,91,269,92,173,214,258,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.550025,126.914557
93,6,2623,합정,91,269,92,173,214,258,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.549033,126.913546
93,6,2623,합정,91,269,92,173,214,258,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.550025,126.914557
93,6,2623,합정,91,269,92,173,214,258,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.549033,126.913546
93,6,2623,합정,91,269,92,173,214,258,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.550025,126.914557
93,6,2623,합정,91,269,92,173,214,258,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Optimal,37.549033,126.913546
94,2,239,홍대입구,43,249,5,74,69,269,2호선,239,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.556748,126.923643
